"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"14.06.2022","22.162,56","22.440,88","23.068,56","20.764,59","","-1,24%"
"13.06.2022","22.440,88","26.630,74","26.820,56","21.949,57","","-15,73%"
"12.06.2022","26.628,74","28.319,29","28.515,26","26.586,74","","-5,97%"
"11.06.2022","28.319,29","29.061,47","29.378,01","28.157,46","","-2,55%"
"10.06.2022","29.061,47","30.101,22","30.309,74","28.892,36","","-3,45%"
"09.06.2022","30.101,22","30.210,27","30.668,69","29.985,02","","-0,36%"
"08.06.2022","30.210,27","31.179,62","31.263,60","29.875,72","","-3,11%"
"07.06.2022","31.179,62","31.361,58","31.541,16","29.239,29","","-0,58%"
"06.06.2022","31.361,58","29.918,57","31.742,57","29.886,67","","4,82%"
"05.06.2022","29.918,57","29.819,78","30.120,51","29.571,05","","0,33%"
"04.06.2022","29.819,78","29.678,43","29.939,59","29.483,61","","0,48%"
"03.06.2022","29.678,43","30.495,50","30.616,46","29.323,80","","-2,68%"
"02.06.2022","30.495,50","29.779,17","30.630,69","29.626,71","","2,41%"
"01.06.2022","29.779,17","31.771,79","31.914,95","29.433,38","","-6,27%"
"31.05.2022","31.771,79","31.729,02","32.341,71","31.217,86","","0,13%"
"30.05.2022","31.729,02","29.434,75","32.079,75","29.303,30","","7,79%"
"29.05.2022","29.434,75","29.021,65","29.528,71","28.809,43","","1,42%"
"28.05.2022","29.021,65","28.573,21","29.161,40","28.514,48","","1,57%"
"27.05.2022","28.573,21","29.232,98","29.350,35","28.262,04","","-2,26%"
"26.05.2022","29.232,98","29.557,00","29.844,31","28.058,46","","-1,10%"
"25.05.2022","29.557,00","29.673,17","30.188,74","29.325,48","","-0,39%"
"24.05.2022","29.673,17","29.114,21","29.771,06","28.664,82","","1,92%"
"23.05.2022","29.114,21","30.332,87","30.622,36","28.886,62","","-4,02%"
"22.05.2022","30.332,87","29.456,49","30.412,66","29.285,25","","2,98%"
"21.05.2022","29.456,49","29.259,24","29.580,69","29.005,42","","0,67%"
"20.05.2022","29.259,24","30.340,64","30.687,09","28.744,84","","-3,56%"
"19.05.2022","30.340,64","28.693,56","30.469,60","28.693,56","","5,74%"
"18.05.2022","28.693,56","30.443,31","30.670,05","28.663,13","","-5,75%"
"17.05.2022","30.443,31","29.912,95","30.715,45","29.479,54","","1,77%"
"16.05.2022","29.912,95","31.216,29","31.240,71","29.120,75","","-4,18%"
"15.05.2022","31.216,29","30.093,13","31.333,73","29.471,42","","3,73%"
"14.05.2022","30.093,13","29.280,18","30.214,20","28.587,77","","2,78%"
"13.05.2022","29.280,18","28.990,75","30.996,89","28.732,96","","1,00%"
"12.05.2022","28.990,75","28.957,90","30.014,46","26.154,93","","0,11%"
"11.05.2022","28.957,90","31.049,91","32.159,03","27.896,50","","-6,74%"
"10.05.2022","31.049,91","30.165,76","32.664,86","29.818,32","","2,93%"
"09.05.2022","30.165,76","34.060,00","34.208,00","30.165,76","","-11,43%"
"08.05.2022","34.060,00","35.500,00","35.500,00","33.729,00","2,25M","-4,06%"
"07.05.2022","35.500,00","36.023,00","36.138,00","34.833,00","11,28M","-1,45%"
"06.05.2022","36.023,00","36.600,00","36.679,00","35.308,00","7,23M","-1,58%"
"05.05.2022","36.600,00","39.715,00","39.803,00","36.204,00","3,49M","-7,84%"
"04.05.2022","39.715,00","37.724,00","39.935,00","37.594,00","1,91M","5,28%"
"03.05.2022","37.724,00","38.547,00","38.751,00","37.550,00","8,51M","-2,14%"
"02.05.2022","38.547,00","38.445,00","39.141,00","38.064,00","3,66M","0,27%"
"01.05.2022","38.445,00","37.631,00","38.618,00","37.400,00","2,04M","2,16%"
"30.04.2022","37.631,00","38.613,00","38.766,00","37.549,00","1,37M","-2,54%"
"29.04.2022","38.613,00","39.746,00","39.913,00","38.200,00","1,30M","-2,85%"
"28.04.2022","39.746,00","39.234,00","40.376,00","38.920,00","3,24M","1,30%"
"27.04.2022","39.234,00","38.088,00","39.395,00","37.926,00","2,81M","3,01%"
"26.04.2022","38.088,00","40.484,00","40.797,00","37.735,00","1,96M","-5,92%"
"25.04.2022","40.484,00","39.472,00","40.616,00","38.257,00","2,53M","2,56%"
"24.04.2022","39.472,00","39.448,00","39.919,00","39.037,00","4,76M","0,06%"
"23.04.2022","39.448,00","39.742,00","39.955,00","39.345,00","6,13M","-0,74%"
"22.04.2022","39.742,00","40.483,00","40.785,00","39.236,00","6,05M","-1,83%"
"21.04.2022","40.483,00","41.348,00","42.929,00","39.803,00","2,53M","-2,09%"
"20.04.2022","41.348,00","41.506,00","42.196,00","40.908,00","4,97M","-0,38%"
"19.04.2022","41.506,00","40.798,00","41.747,00","40.633,00","5,49M","1,74%"
"18.04.2022","40.798,00","39.704,00","41.108,00","38.588,00","24,18M","2,76%"
"17.04.2022","39.704,00","40.465,00","40.534,00","39.583,00","2,29M","-1,88%"
"16.04.2022","40.465,00","40.562,00","40.650,00","40.037,00","1,59M","-0,24%"
"15.04.2022","40.562,00","39.927,00","40.798,00","39.797,00","4,67M","1,59%"
"14.04.2022","39.927,00","41.135,00","41.510,00","39.583,00","4,53M","-2,94%"
"13.04.2022","41.135,00","40.144,00","41.491,00","39.602,00","11,70M","2,47%"
"12.04.2022","40.144,00","39.476,00","40.687,00","39.294,00","12,40M","1,69%"
"11.04.2022","39.476,00","42.123,00","42.350,00","39.251,00","2,33M","-6,28%"
"10.04.2022","42.123,00","42.786,00","43.397,00","41.813,00","1,06M","-1,55%"
"09.04.2022","42.786,00","42.279,00","42.786,00","42.189,00","613,87K","1,20%"
"08.04.2022","42.279,00","43.442,00","43.944,00","42.215,00","1,58M","-2,68%"
"07.04.2022","43.442,00","43.139,00","43.879,00","42.785,00","886,94K","0,70%"
"06.04.2022","43.139,00","45.547,00","45.547,00","43.139,00","1,29M","-5,29%"
"05.04.2022","45.547,00","46.590,00","47.159,00","45.412,00","772,56K","-2,24%"
"04.04.2022","46.590,00","46.431,00","46.885,00","45.168,00","1,52M","0,34%"
"03.04.2022","46.431,00","45.848,00","47.447,00","45.560,00","1,39M","1,27%"
"02.04.2022","45.848,00","46.209,00","47.198,00","45.682,00","1,59M","-0,78%"
"01.04.2022","46.209,00","45.558,00","46.689,00","44.296,00","2,41M","1,43%"
"31.03.2022","45.558,00","47.099,00","47.598,00","45.255,00","1,19M","-3,27%"
"30.03.2022","47.099,00","47.460,00","47.705,00","46.583,00","2,73M","-0,76%"
"29.03.2022","47.460,00","47.201,00","48.053,00","47.017,00","971,91K","0,55%"
"28.03.2022","47.201,00","46.842,00","48.203,00","46.742,00","2,92M","0,77%"
"27.03.2022","46.842,00","44.541,00","46.922,00","44.454,00","1,85M","5,17%"
"26.03.2022","44.541,00","44.314,00","44.806,00","44.111,00","1,04M","0,51%"
"25.03.2022","44.314,00","44.022,00","45.113,00","43.689,00","2,53M","0,66%"
"24.03.2022","44.022,00","42.959,00","44.232,00","42.628,00","2,11M","2,47%"
"23.03.2022","42.959,00","42.383,00","43.027,00","41.801,00","2,52M","1,36%"
"22.03.2022","42.383,00","41.072,00","43.256,00","40.914,00","1,81M","3,19%"
"21.03.2022","41.072,00","41.192,00","41.542,00","40.541,00","2,28M","-0,29%"
"20.03.2022","41.192,00","42.253,00","42.292,00","40.954,00","575,19K","-2,48%"
"19.03.2022","42.240,00","41.808,00","42.393,00","41.533,00","1,08M","1,03%"
"18.03.2022","41.808,00","40.939,00","42.347,00","40.203,00","3,54M","2,06%"
"17.03.2022","40.964,00","41.140,00","41.474,00","40.541,00","1,75M","-0,43%"
"16.03.2022","41.140,00","39.318,00","41.670,00","38.951,00","2,93M","4,63%"
"15.03.2022","39.318,00","39.707,00","39.855,00","38.214,00","1,56M","-0,98%"
"14.03.2022","39.707,00","37.797,00","39.923,00","37.602,00","2,60M","5,05%"
"13.03.2022","37.797,00","38.785,00","39.287,00","37.608,00","1,43M","-2,55%"
"12.03.2022","38.785,00","38.838,00","39.384,00","38.683,00","729,26K","-0,14%"
"11.03.2022","38.838,00","39.392,00","40.165,00","38.268,00","1,95M","-1,41%"
"10.03.2022","39.392,00","42.036,00","42.036,00","38.662,00","6,77M","-6,29%"
"09.03.2022","42.036,00","38.713,00","42.587,00","38.664,00","2,83M","8,58%"
"08.03.2022","38.713,00","38.024,00","39.393,00","37.907,00","2,67M","1,81%"
"07.03.2022","38.024,00","38.350,00","39.518,00","37.183,00","5,48M","-0,85%"
"06.03.2022","38.350,00","39.382,00","39.633,00","38.140,00","5,97M","-2,62%"
"05.03.2022","39.382,00","39.198,00","39.573,00","38.666,00","6,67M","0,47%"
"04.03.2022","39.198,00","42.436,00","42.499,00","38.611,00","4,38M","-7,63%"
"03.03.2022","42.436,00","43.925,00","44.043,00","41.869,00","1,82M","-3,39%"
"02.03.2022","43.925,00","44.349,00","45.281,00","43.396,00","2,85M","-0,96%"
"01.03.2022","44.349,00","43.228,00","44.890,00","42.894,00","2,35M","2,59%"
"28.02.2022","43.228,00","37.735,00","44.025,00","37.492,00","3,56M","14,56%"
"27.02.2022","37.735,00","39.185,00","39.805,00","37.061,00","1,10M","-3,70%"
"26.02.2022","39.185,00","39.189,00","40.255,00","38.660,00","1,05M","-0,01%"
"25.02.2022","39.189,00","38.367,00","39.662,00","38.055,00","2,32M","2,14%"
"24.02.2022","38.367,00","37.257,00","39.803,00","34.358,00","5,81M","2,76%"
"23.02.2022","37.338,00","38.251,00","39.183,00","37.107,00","2,96M","-2,39%"
"22.02.2022","38.251,00","37.023,00","38.371,00","36.381,00","4,70M","3,32%"
"21.02.2022","37.023,00","38.376,00","39.434,00","36.758,00","5,47M","-3,44%"
"20.02.2022","38.341,00","40.057,00","40.123,00","38.022,00","2,59M","-4,28%"
"19.02.2022","40.057,00","40.087,00","40.450,00","39.656,00","3,61M","-0,07%"
"18.02.2022","40.087,00","40.511,00","40.961,00","39.428,00","7,26M","-1,05%"
"17.02.2022","40.511,00","43.925,00","44.116,00","40.061,00","3,08M","-7,77%"
"16.02.2022","43.925,00","44.684,00","44.684,00","43.324,00","976,38K","-1,70%"
"15.02.2022","44.684,00","42.543,00","44.684,00","42.361,00","6,25M","5,03%"
"14.02.2022","42.543,00","42.053,00","42.783,00","41.560,00","2,49M","1,17%"
"13.02.2022","42.053,00","42.086,00","42.762,00","41.900,00","811,70K","-0,08%"
"12.02.2022","42.086,00","42.381,00","42.971,00","41.438,00","1,74M","-0,70%"
"11.02.2022","42.381,00","43.565,00","43.931,00","41.967,00","3,14M","-2,72%"
"10.02.2022","43.565,00","44.302,00","45.671,00","43.213,00","3,64M","-1,66%"
"09.02.2022","44.302,00","44.106,00","44.849,00","43.203,00","2,74M","0,44%"
"08.02.2022","44.106,00","43.867,00","45.317,00","42.738,00","4,49M","0,54%"
"07.02.2022","43.867,00","42.641,00","44.528,00","41.725,00","2,60M","2,88%"
"06.02.2022","42.641,00","41.390,00","42.725,00","41.173,00","1,50M","3,02%"
"05.02.2022","41.390,00","41.632,00","41.923,00","41.051,00","1,99M","-0,58%"
"04.02.2022","41.632,00","37.365,00","41.684,00","37.084,00","4,10M","11,42%"
"03.02.2022","37.365,00","36.874,00","37.400,00","36.280,00","1,07M","1,33%"
"02.02.2022","36.874,00","38.705,00","38.854,00","36.680,00","1,75M","-4,73%"
"01.02.2022","38.705,00","38.503,00","39.263,00","38.103,00","3,24M","0,52%"
"31.01.2022","38.503,00","37.913,00","38.754,00","36.630,00","2,27M","1,56%"
"30.01.2022","37.913,00","38.069,00","38.345,00","37.376,00","1,46M","-0,41%"
"29.01.2022","38.069,00","37.858,00","38.748,00","37.372,00","2,59M","0,56%"
"28.01.2022","37.858,00","37.102,00","37.969,00","36.191,00","1,92M","2,04%"
"27.01.2022","37.102,00","36.853,00","37.200,00","35.424,00","2,89M","0,68%"
"26.01.2022","36.853,00","36.963,00","38.924,00","36.290,00","4,59M","-0,30%"
"25.01.2022","36.963,00","36.672,00","37.501,00","35.739,00","9,56M","0,79%"
"24.01.2022","36.672,00","36.323,00","37.469,00","32.956,00","11,54M","0,96%"
"23.01.2022","36.323,00","35.062,00","36.518,00","34.713,00","3,46M","3,60%"
"22.01.2022","35.062,00","36.482,00","36.771,00","34.039,00","5,50M","-3,89%"
"21.01.2022","36.482,00","40.713,00","41.008,00","35.543,00","30,93M","-10,39%"
"20.01.2022","40.713,00","41.690,00","43.452,00","40.577,00","2,01M","-2,34%"
"19.01.2022","41.690,00","42.504,00","42.554,00","41.212,00","3,25M","-1,92%"
"18.01.2022","42.504,00","42.251,00","42.560,00","41.271,00","3,70M","0,60%"
"17.01.2022","42.251,00","43.200,00","43.200,00","41.633,00","3,91M","-2,20%"
"16.01.2022","43.200,00","43.182,00","43.481,00","42.634,00","1,37M","0,04%"
"15.01.2022","43.182,00","43.110,00","43.746,00","42.585,00","6,04M","0,17%"
"14.01.2022","43.110,00","42.668,00","43.355,00","41.776,00","3,33M","1,04%"
"13.01.2022","42.668,00","43.925,00","44.369,00","42.389,00","2,87M","-2,86%"
"12.01.2022","43.925,00","42.696,00","44.255,00","42.484,00","2,91M","2,88%"
"11.01.2022","42.696,00","41.857,00","43.042,00","41.300,00","1,91M","2,00%"
"10.01.2022","41.857,00","41.821,00","42.191,00","39.637,00","4,72M","0,09%"
"09.01.2022","41.821,00","41.690,00","42.772,00","41.269,00","3,05M","0,31%"
"08.01.2022","41.690,00","41.546,00","42.272,00","40.550,00","3,61M","0,35%"
"07.01.2022","41.546,00","43.119,00","43.119,00","40.763,00","7,81M","-3,65%"
"06.01.2022","43.119,00","43.517,00","43.798,00","42.462,00","4,54M","-0,91%"
"05.01.2022","43.517,00","46.053,00","47.043,00","42.489,00","11,72M","-5,51%"
"04.01.2022","46.053,00","46.416,00","47.475,00","45.543,00","4,43M","-0,78%"
"03.01.2022","46.416,00","47.378,00","47.606,00","45.713,00","6,16M","-2,03%"
"02.01.2022","47.378,00","47.721,00","47.991,00","46.722,00","7,04M","-0,72%"
"01.01.2022","47.721,00","46.241,00","47.914,00","46.241,00","1,95M","3,20%"
"31.12.2021","46.241,00","47.113,00","48.485,00","45.720,00","2,69M","-1,85%"
"30.12.2021","47.113,00","46.368,00","47.937,00","45.770,00","2,04M","1,61%"
"29.12.2021","46.368,00","47.518,00","48.110,00","46.005,00","2,35M","-2,42%"
"28.12.2021","47.518,00","50.666,00","50.683,00","47.287,00","3,49M","-6,21%"
"27.12.2021","50.666,00","50.752,00","52.064,00","50.444,00","1,58M","-0,17%"
"26.12.2021","50.752,00","50.433,00","51.217,00","49.496,00","2,24M","0,63%"
"25.12.2021","50.433,00","50.763,00","51.178,00","50.207,00","2,30M","-0,65%"
"24.12.2021","50.763,00","50.815,00","51.847,00","50.474,00","3,17M","-0,03%"
"23.12.2021","50.778,00","48.660,00","51.284,00","48.083,00","1,54M","4,35%"
"22.12.2021","48.660,00","48.996,00","49.605,00","48.469,00","2,49M","-0,69%"
"21.12.2021","48.996,00","46.909,00","49.266,00","46.689,00","3,09M","4,45%"
"20.12.2021","46.909,00","46.924,00","47.475,00","45.690,00","3,45M","-0,03%"
"19.12.2021","46.924,00","47.001,00","48.331,00","46.596,00","12,19M","-0,16%"
"18.12.2021","47.001,00","46.186,00","47.320,00","45.720,00","6,26M","1,76%"
"17.12.2021","46.186,00","47.771,00","47.938,00","45.483,00","4,22M","-3,32%"
"16.12.2021","47.771,00","48.791,00","49.433,00","47.630,00","5,07M","-2,09%"
"15.12.2021","48.791,00","48.457,00","49.460,00","46.569,00","4,43M","0,69%"
"14.12.2021","48.457,00","46.736,00","48.617,00","46.353,00","4,83M","3,68%"
"13.12.2021","46.736,00","50.278,00","50.278,00","45.882,00","4,62M","-7,04%"
"12.12.2021","50.278,00","49.270,00","50.760,00","48.685,00","1,32M","2,05%"
"11.12.2021","49.270,00","46.999,00","49.275,00","46.883,00","2,13M","4,83%"
"10.12.2021","46.999,00","47.599,00","50.050,00","46.745,00","3,18M","-1,26%"
"09.12.2021","47.599,00","50.591,00","50.811,00","47.351,00","6,52M","-5,91%"
"08.12.2021","50.591,00","50.523,00","51.181,00","48.775,00","3,15M","0,13%"
"07.12.2021","50.523,00","50.437,00","51.950,00","50.105,00","4,62M","0,17%"
"06.12.2021","50.437,00","49.135,00","50.896,00","47.133,00","6,51M","2,65%"
"05.12.2021","49.135,00","49.266,00","50.039,00","47.248,00","3,15M","-0,27%"
"04.12.2021","49.266,00","53.576,00","55.073,00","42.582,00","7,20M","-8,04%"
"03.12.2021","53.576,00","56.496,00","57.610,00","51.930,00","5,11M","-5,17%"
"02.12.2021","56.496,00","57.088,00","57.404,00","55.850,00","7,57M","-1,04%"
"01.12.2021","57.088,00","56.866,00","59.048,00","56.550,00","14,88M","0,39%"
"30.11.2021","56.866,00","57.807,00","59.259,00","55.920,00","11,85M","-1,63%"
"29.11.2021","57.807,00","57.259,00","58.837,00","56.888,00","12,72M","0,96%"
"28.11.2021","57.259,00","54.566,00","57.489,00","52.940,00","6,92M","4,94%"
"27.11.2021","54.566,00","53.533,00","55.299,00","53.533,00","5,62M","1,93%"
"26.11.2021","53.533,00","58.897,00","59.174,00","53.533,00","8,77M","-9,11%"
"25.11.2021","58.897,00","56.963,00","59.439,00","56.963,00","9,59M","3,40%"
"24.11.2021","56.963,00","57.763,00","57.763,00","55.698,00","12,74M","-1,38%"
"23.11.2021","57.763,00","56.376,00","57.873,00","55.499,00","17,60M","2,46%"
"22.11.2021","56.376,00","58.689,00","59.572,00","55.662,00","10,23M","-3,94%"
"21.11.2021","58.689,00","59.623,00","60.070,00","58.516,00","8,77M","-1,57%"
"20.11.2021","59.623,00","58.117,00","59.849,00","57.486,00","3,11M","2,59%"
"19.11.2021","58.117,00","57.000,00","58.267,00","55.317,00","8,11M","2,21%"
"18.11.2021","56.862,00","60.447,00","61.017,00","56.168,00","10,62M","-5,93%"
"17.11.2021","60.447,00","60.136,00","60.805,00","58.467,00","6,78M","0,52%"
"16.11.2021","60.136,00","63.992,00","63.992,00","57.798,00","8,99M","-6,03%"
"15.11.2021","63.992,00","65.421,00","66.383,00","63.315,00","9,42M","-2,18%"
"14.11.2021","65.421,00","64.439,79","65.421,00","63.622,77","4,85M","1,52%"
"13.11.2021","64.439,79","64.200,90","64.977,27","63.393,54","","0,37%"
"12.11.2021","64.200,90","64.837,98","65.474,47","62.327,10","","-0,98%"
"11.11.2021","64.837,98","64.996,75","65.603,27","64.118,59","","-0,24%"
"10.11.2021","64.996,75","66.972,54","69.026,91","62.957,84","","-2,95%"
"09.11.2021","66.972,54","67.545,58","68.510,27","66.336,20","","-0,85%"
"08.11.2021","67.545,58","63.292,22","67.820,34","63.289,05","","6,72%"
"07.11.2021","63.292,22","61.484,33","63.292,22","61.333,54","","2,94%"
"06.11.2021","61.484,33","61.031,12","61.560,00","60.111,18","","0,74%"
"05.11.2021","61.031,12","61.408,84","62.528,12","60.740,74","","-0,62%"
"04.11.2021","61.408,84","62.951,54","63.070,62","60.774,61","","-2,45%"
"03.11.2021","62.951,54","63.196,46","63.507,94","60.925,70","","-0,39%"
"02.11.2021","63.196,46","60.968,92","64.248,55","60.667,07","","3,65%"
"01.11.2021","60.968,92","61.327,41","62.431,34","59.609,66","","-0,58%"
"31.10.2021","61.327,41","61.899,75","62.411,11","60.000,00","","-0,92%"
"30.10.2021","61.899,75","62.249,54","62.327,10","60.873,40","","-0,56%"
"29.10.2021","62.249,54","60.626,89","62.967,27","60.373,95","","2,68%"
"28.10.2021","60.626,89","58.428,74","62.116,70","58.117,38","","3,76%"
"27.10.2021","58.428,74","60.325,50","61.527,35","58.109,75","","-3,14%"
"26.10.2021","60.325,50","63.138,80","63.298,55","59.982,02","","-4,46%"
"25.10.2021","63.138,80","60.940,93","63.722,93","60.682,23","","3,61%"
"24.10.2021","60.940,93","61.376,46","61.527,35","59.556,55","","-0,71%"
"23.10.2021","61.376,46","60.706,92","61.762,34","59.770,01","","1,10%"
"22.10.2021","60.706,92","62.223,26","63.738,85","60.093,09","","-2,44%"
"21.10.2021","62.223,26","66.079,21","66.692,20","62.113,59","","-5,84%"
"20.10.2021","66.079,21","64.299,48","67.004,69","63.610,93","","2,77%"
"19.10.2021","64.299,48","62.087,47","64.465,20","61.452,70","","3,56%"
"18.10.2021","62.087,47","61.566,16","62.648,71","60.084,09","","0,85%"
"17.10.2021","61.566,16","60.922,66","61.642,02","59.186,39","","1,06%"
"16.10.2021","60.922,66","61.689,27","62.339,56","60.219,75","","-1,24%"
"15.10.2021","61.689,27","57.338,11","62.967,27","56.908,42","","7,59%"
"14.10.2021","57.338,11","57.433,98","58.548,86","56.957,88","","-0,17%"
"13.10.2021","57.433,98","56.047,62","57.738,02","54.340,03","","2,47%"
"12.10.2021","56.047,62","57.502,87","57.657,06","54.410,00","","-2,53%"
"11.10.2021","57.502,87","54.756,43","57.798,96","54.514,98","","5,02%"
"10.10.2021","54.756,43","54.961,54","56.461,63","54.083,29","","-0,37%"
"09.10.2021","54.961,54","53.964,40","55.423,82","53.732,54","","1,85%"
"08.10.2021","53.964,40","53.803,12","55.984,89","53.695,65","","0,30%"
"07.10.2021","53.803,12","55.340,34","55.340,34","53.512,57","","-2,78%"
"06.10.2021","55.340,34","51.490,73","55.558,33","50.461,66","","7,48%"
"05.10.2021","51.490,73","49.241,75","51.864,63","49.067,71","","4,57%"
"04.10.2021","49.241,75","48.200,00","49.482,93","46.972,76","","2,16%"
"03.10.2021","48.200,00","47.699,09","49.157,25","47.176,89","","1,05%"
"02.10.2021","47.699,09","48.151,18","48.272,20","47.440,70","","-0,94%"
"01.10.2021","48.151,18","43.782,84","48.407,55","43.290,04","","9,98%"
"30.09.2021","43.782,84","41.564,84","44.098,32","41.409,94","","5,34%"
"29.09.2021","41.564,84","40.979,51","42.563,83","40.814,29","","1,43%"
"28.09.2021","40.979,51","42.209,79","42.751,18","40.912,44","","-2,91%"
"27.09.2021","42.209,79","43.161,41","44.289,20","42.136,54","","-2,20%"
"26.09.2021","43.161,41","42.659,98","43.881,09","40.762,33","","1,18%"
"25.09.2021","42.659,98","42.808,22","42.932,59","41.697,25","","-0,35%"
"24.09.2021","42.808,22","44.856,44","45.060,84","40.883,07","","-4,57%"
"23.09.2021","44.856,44","43.547,47","44.916,89","43.082,72","","3,01%"
"22.09.2021","43.547,47","40.669,24","43.949,45","40.586,68","","7,08%"
"21.09.2021","40.669,24","42.852,55","43.568,63","39.633,23","","-5,09%"
"20.09.2021","42.852,55","47.222,48","47.311,88","42.556,41","","-9,25%"
"19.09.2021","47.222,48","48.271,37","48.318,03","46.843,95","","-2,17%"
"18.09.2021","48.271,37","47.288,42","48.768,89","47.097,46","","2,08%"
"17.09.2021","47.288,42","47.769,82","48.160,81","46.801,59","","-1,01%"
"16.09.2021","47.769,82","48.191,23","48.502,18","47.048,45","","-0,87%"
"15.09.2021","48.191,23","47.061,18","48.440,68","46.733,64","","2,40%"
"14.09.2021","47.061,18","44.912,40","47.229,57","44.691,55","","4,78%"
